collected_frames,failure/rollover,failure/out_of_range,failure/shock_high
131072,0.000152587890625,5.340576171875e-05,0.0
262144,0.00014495849609375,0.00020599365234375,0.0
393216,0.0001220703125,0.0001220703125,0.0
524288,9.918212890625e-05,0.0001373291015625,0.0
655360,0.00014495849609375,9.1552734375e-05,0.0
786432,7.62939453125e-06,3.0517578125e-05,0.0
917504,9.918212890625e-05,0.0001220703125,0.0
1048576,9.1552734375e-05,0.00012969970703125,0.0
1179648,0.00014495849609375,1.52587890625e-05,0.0
1310720,6.103515625e-05,3.814697265625e-05,0.0
1441792,6.103515625e-05,0.00014495849609375,0.0
1572864,6.103515625e-05,4.57763671875e-05,0.0
1703936,9.1552734375e-05,7.62939453125e-05,0.0
1835008,6.866455078125e-05,0.00012969970703125,0.0
1966080,8.392333984375e-05,0.0001068115234375,0.0
2097152,0.00014495849609375,0.000152587890625,0.0
2228224,0.00012969970703125,6.103515625e-05,0.0
2359296,0.00014495849609375,9.918212890625e-05,0.0
2490368,0.00016021728515625,0.00012969970703125,0.0
2621440,0.0001220703125,0.0001068115234375,0.0
2752512,0.0001678466796875,0.00011444091796875,0.0
2883584,0.000249506353021978,0.0001207288804945055,0.0
3014656,0.00018310546875,0.00017547607421875,0.0
3145728,0.00020599365234375,0.0001678466796875,0.0
3276800,0.00022125244140625,0.0001373291015625,0.0
3407872,0.00017547607421875,0.000244140625,0.0
3538944,0.0001220703125,0.0001983642578125,0.0
3670016,0.00020599365234375,0.00014495849609375,0.0
3801088,0.0001678466796875,0.000213623046875,0.0
3932160,0.00023651123046875,0.000213623046875,0.0
4063232,0.00025177001953125,0.000244140625,0.0
4194304,0.00022125244140625,0.000213623046875,0.0
4325376,0.00029754638671875,0.00025177001953125,0.0
4456448,0.00028228759765625,0.000213623046875,0.0
4587520,0.00022125244140625,0.0001983642578125,0.0
4718592,0.0001983642578125,0.0002288818359375,0.0
4849664,0.00019073486328125,0.00019073486328125,0.0
4980736,0.000244140625,0.00019073486328125,0.0
5111808,0.00020599365234375,0.00018310546875,0.0
5242880,0.0002593994140625,0.00023651123046875,0.0
5373952,0.00026702880859375,0.00023651123046875,0.0
5505024,0.0003232851133241758,0.0001971905048076923,0.0
5636096,0.0002288818359375,0.00016021728515625,0.0
5767168,0.00020599365234375,0.0002593994140625,0.0
5898240,0.000274658203125,0.00025177001953125,0.0
6029312,0.000213623046875,0.000274658203125,0.0
6160384,0.00025177001953125,0.00030517578125,0.0
6291456,0.00028228759765625,0.000213623046875,0.0
6422528,0.000213623046875,0.00020599365234375,0.0
6553600,0.00025177001953125,0.00026702880859375,0.0
6684672,0.0002899169921875,0.00023651123046875,0.0
6815744,0.00023651123046875,0.0002593994140625,0.0
6946816,0.0002593994140625,0.00026702880859375,0.0
7077888,0.000274658203125,0.000213623046875,0.0
7208960,0.00023651123046875,0.000274658203125,0.0
7340032,0.00022125244140625,0.00029754638671875,0.0
7471104,0.00020599365234375,0.000274658203125,0.0
7602176,0.000244140625,0.000244140625,0.0
7733248,0.00022125244140625,0.000274658203125,0.0
7864320,0.00026702880859375,0.000335693359375,0.0
7995392,0.00019073486328125,0.00032806396484375,0.0
8126464,0.00023475060096153847,0.0002964564732142857,0.0
8257536,0.0002593994140625,0.00025177001953125,0.0
8388608,0.0002288818359375,0.000335693359375,0.0
8519680,0.00019073486328125,0.00040435791015625,0.0
8650752,0.00026702880859375,0.00030517578125,0.0
8781824,0.0003204345703125,0.00035858154296875,0.0
8912896,0.000274658203125,0.0003204345703125,0.0
9043968,0.000335693359375,0.00035858154296875,0.0
9175040,0.00032806396484375,0.000457763671875,0.0
9306112,0.000274658203125,0.0003814697265625,0.0
9437184,0.00023651123046875,0.00034332275390625,0.0
9568256,0.00023651123046875,0.0003204345703125,0.0
9699328,0.00022125244140625,0.0003662109375,0.0
9830400,0.000274658203125,0.00028228759765625,0.0
9961472,0.000213623046875,0.000274658203125,0.0
10092544,0.00026702880859375,0.00025177001953125,0.0
10223616,0.00026702880859375,0.00029754638671875,0.0
10354688,0.0002899169921875,0.00028228759765625,0.0
10485760,0.000274658203125,0.00034332275390625,0.0
10616832,0.00026702880859375,0.0003509521484375,0.0
10747904,0.0003380408653846154,0.0003192608173076923,0.0
10878976,0.00029754638671875,0.000274658203125,0.0
11010048,0.00028228759765625,0.00037384033203125,0.0
11141120,0.0003204345703125,0.0003662109375,0.0
11272192,0.00029754638671875,0.00032806396484375,0.0
11403264,0.00031280517578125,0.0003204345703125,0.0
11534336,0.0002593994140625,0.00028228759765625,0.0
11665408,0.000274658203125,0.00023651123046875,0.0
11796480,0.00026702880859375,0.0003204345703125,0.0
11927552,0.00032806396484375,0.00026702880859375,0.0
12058624,0.00019073486328125,0.00028228759765625,0.0
12189696,0.000274658203125,0.00026702880859375,0.0
12320768,0.00032806396484375,0.0002593994140625,0.0
12451840,0.0001983642578125,0.00028228759765625,0.0
12582912,0.00019073486328125,0.0002593994140625,0.0
12713984,0.0002593994140625,0.00031280517578125,0.0
12845056,0.00020599365234375,0.00035858154296875,0.0
12976128,0.000274658203125,0.00028228759765625,0.0
13107200,0.00025177001953125,0.00023651123046875,0.0
13238272,0.00022125244140625,0.0003204345703125,0.0
13369344,0.00021328768887362637,0.0002454820570054945,0.0
13500416,0.00023651123046875,0.0001983642578125,0.0
13631488,0.00023651123046875,0.00029754638671875,0.0
13762560,0.00019073486328125,0.000244140625,0.0
13893632,0.0001983642578125,0.00032806396484375,0.0
14024704,0.00020599365234375,0.00028228759765625,0.0
14155776,0.00020599365234375,0.00025177001953125,0.0
14286848,0.00022125244140625,0.00025177001953125,0.0
14417920,0.00022125244140625,0.00023651123046875,0.0
14548992,0.00026702880859375,0.00034332275390625,0.0
14680064,0.000213623046875,0.000244140625,0.0
14811136,0.00025177001953125,0.0003509521484375,0.0
14942208,0.00026702880859375,0.00028228759765625,0.0
15073280,0.00026702880859375,0.00028228759765625,0.0
15204352,0.000244140625,0.0002899169921875,0.0
15335424,0.00023651123046875,0.00030517578125,0.0
15466496,0.0002899169921875,0.00037384033203125,0.0
15597568,0.0002593994140625,0.000396728515625,0.0
15728640,0.0002593994140625,0.0004119873046875,0.0
15859712,0.0002593994140625,0.000335693359375,0.0
15990784,0.0002682864010989011,0.0002723106971153846,0.0
16121856,0.00025177001953125,0.000152587890625,0.0
16252928,0.00030517578125,0.00031280517578125,0.0
16384000,0.0003204345703125,0.00031280517578125,0.0
16515072,0.000213623046875,0.0002899169921875,0.0
16646144,0.00030517578125,0.00028228759765625,0.0
16777216,0.0002593994140625,0.00034332275390625,0.0
16908288,0.00034332275390625,0.00032806396484375,0.0
17039360,0.0002593994140625,0.0003662109375,0.0
17170432,0.00042724609375,0.00031280517578125,0.0
17301504,0.0003814697265625,0.00030517578125,0.0
17432576,0.00022125244140625,0.00037384033203125,0.0
17563648,0.00038909912109375,0.0004119873046875,0.0
17694720,0.00034332275390625,0.00032806396484375,0.0
17825792,0.0003662109375,0.00037384033203125,0.0
17956864,0.00038909912109375,0.00043487548828125,0.0
18087936,0.00032806396484375,0.00034332275390625,0.0
18219008,0.0002593994140625,0.0003662109375,0.0
18350080,0.00030517578125,0.000335693359375,0.0
18481152,0.000274658203125,0.0003509521484375,0.0
